,ask_price,ask_price_grad,ask_volat,bid_price,bid_price_grad,bid_volat,imbalance,spread,LOF
35,13454.91743601,-0.041281994999735616,6.786671929627976e-07,13454.0,0.0,6.672132017941826e-07,0.7647058823529412,0.006818825113884361,-1.7032228282552129
36,13454.91743601,0.041281994999735616,5.407686881350539e-07,13454.0,0.0,5.465871098561645e-07,-0.917016570116127,0.006818825113884361,-1.2733022016048436
37,13455.0,0.0,5.408063426108409e-07,13454.0,0.0,5.465871098561645e-07,-0.7046061714550503,0.007432457542086291,-1.281226242021066
38,13454.91743601,-0.041281994999735616,5.187917029009287e-07,13454.0,0.0,5.164462918034599e-07,-0.010874800945245781,0.006818825113884361,-1.39367794482892
39,13454.91743601,0.041281994999735616,4.967394087152297e-07,13454.0,0.0,4.863054737507553e-07,-0.9963072308843102,0.006818825113884361,-1.2466056740391085
40,13455.0,0.041281994999735616,4.967770631910167e-07,13454.0,0.41862399999990885,4.863054737507553e-07,-0.9985212541536267,0.007432457542086291,-1.2269018335392496
41,13455.0,1.5,4.967770631910167e-07,13454.837248,1.8552879999997458,4.901778572889369e-07,-0.6666666666666667,0.001209609694033199,-2.2805817483734456
42,13458.0,4.0,9.955562879606369e-08,13457.710576,3.352216000000226,9.893551361774765e-08,-0.6647829760570738,0.002150595275449126,-1.278091786390347
43,13463.0,3.0,1.8783359779139144e-07,13461.54168,2.6952026200006003,1.3435821085478673e-07,-0.6666666666666667,0.010832644932879172,-2.030058699465083
44,13464.0,0.5,1.9335035728492795e-07,13463.10098124,0.7796506200002113,1.4777412111379303e-07,-0.8444104182807974,0.006677427032532395,-1.5230247218908104
45,13464.0,0.0,1.9335035728492795e-07,13463.10098124,0.0,1.4390173757561136e-07,-0.1715976331360947,0.006677427032532395,-1.7088858708328618
46,13464.0,-1.5,1.9335035728492795e-07,13463.10098124,-1.2585386200007633,1.4390173757561136e-07,-0.1715976331360947,0.006677427032532395,-3.6798817023066177
47,13461.0,-3.0,2.4297091505891855e-07,13460.583904,-2.9226947249999284,1.788627564905202e-07,-0.5997897455407172,0.0030911702779791578,-1.8171461651029717
48,13458.0,-3.0,2.926512665031883e-07,13457.25559179,-2.8332339949993184,2.4001715708246407e-07,0.5791142143044851,0.005531496496182132,-1.5919369227970794
49,13455.0,-1.5,3.4231611747385925e-07,13454.91743601,-1.6277958950004177,2.702103711588905e-07,0.5037593984962405,0.000613632428979412,-57.90445607067062
50,13455.0,1.0,3.4227846299807237e-07,13454.0,0.041281994999735616,2.7486000875577895e-07,-0.9752968594922176,0.007432457542086291,-1.2422296701652915
51,13457.0,2.0,3.643701069950579e-07,13455.0,1.7483206249999057,2.8038415127222585e-07,-0.8880874259953764,0.014863258026159334,-25.394239817551416
52,13459.0,0.0,3.864175309033261e-07,13457.49664125,0.5432569499998863,3.148083864464688e-07,-0.9388625088884416,0.01117053805357615,-714.5987378298759
53,13457.0,-1.0,4.085026092873812e-07,13456.0865139,-0.7050636750000194,3.219167937870026e-07,0.1389608121549898,0.006788415736176767,-1.5779103006336617
54,13457.0,0.0,3.5880010384092326e-07,13456.0865139,0.0,2.763214205163104e-07,0.1389608121549898,0.006788415736176767,-1.09683999051218
55,13457.0,0.0,2.2081962939913761e-07,13456.0865139,0.0,1.9530335000857918e-07,0.5151515151515151,0.006788415736176767,-1.0522249614133234
56,13457.0,0.0,2.153028699056011e-07,13456.0865139,0.0,1.8188743974957288e-07,0.5151515151515151,0.006788415736176767,-1.0462699954643662
57,13457.0,0.0,2.153028699056011e-07,13456.0865139,-0.043256949999886274,1.8188743974957288e-07,0.5151515151515151,0.006788415736176767,-1.045549090068387
58,13457.0,0.0,2.153028699056011e-07,13456.0,-0.043256949999886274,1.819287765664882e-07,-0.9346531567032572,0.007431352877791402,-0.9942558906577352
59,13457.0,0.0,1.6564465765582352e-07,13456.0,0.0,1.469677576515794e-07,-0.019363051695744548,0.007431352877791402,-1.0336592876101536
60,13457.0,-0.4567430500001137,1.1596430621155383e-07,13456.0,0.0,8.581335705963547e-08,-0.019363051695744548,0.007431352877791402,-1.0340593218908678
61,13456.0865139,-0.3983635000004142,7.087005958946636e-08,13456.0,0.0,5.5620142983209035e-08,-0.010235722809507412,0.0006429371424254928,-1.3046821147441914
62,13456.203273,0.0,7.094535008709462e-08,13456.0,0.0,5.0970505386320595e-08,0.10267507050864091,0.0015106381141458435,-1.0517881693298936
